id_transacao,id_cliente,valor_transacao,data_hora,canal,categoria,pais_origem,pais_destino,fraude
TX007179,CL4095,47.28,2025-05-31 05:54:00,web,débito,BR,BR,0
TX007180,CL3435,139.21,2025-06-13 15:38:45,presencial,saque,BR,AR,0
TX007181,CL1894,53.22,2025-05-28 16:37:28,presencial,PIX,BR,US,0
TX007182,CL4766,105.38,2025-06-01 08:21:38,web,transferência,BR,AR,0
TX007183,CL4000,302.9,2025-05-23 14:34:31,app,crédito,BR,US,0
TX007184,CL1587,295.0,2025-05-21 01:51:01,app,débito,BR,US,0
TX007185,CL8704,51.78,2025-05-05 14:49:17,app,transferência,BR,NG,0
TX007186,CL5263,510.78,2025-05-08 06:35:18,app,transferência,BR,RU,1
TX007187,CL3679,179.58,2025-05-15 11:29:18,app,crédito,BR,CN,0
TX007188,CL8653,95.58,2025-05-15 18:13:53,presencial,saque,BR,CN,0
TX007189,CL8150,139.41,2025-05-15 08:22:58,app,boleto,BR,RU,1
TX007190,CL2900,185.81,2025-06-06 09:12:01,app,débito,BR,NG,0
TX007191,CL9108,164.15,2025-05-02 23:25:31,app,saque,BR,BR,0
TX007192,CL1668,133.26,2025-05-13 19:57:40,web,crédito,BR,US,0
TX007193,CL8233,140.61,2025-06-15 10:29:18,app,boleto,BR,RU,0
TX007194,CL6841,38.82,2025-04-19 18:30:00,app,crédito,BR,CN,0
TX007195,CL8949,335.04,2025-04-18 15:55:26,app,crédito,AR,AR,0
TX007196,CL8499,156.07,2025-05-29 05:38:18,app,transferência,BR,BR,0
TX007197,CL9077,28.1,2025-06-14 19:08:38,app,saque,BR,NG,0
TX007198,CL2843,290.62,2025-06-05 18:07:06,web,crédito,BR,BR,0
TX007199,CL3425,538.96,2025-06-03 04:51:59,app,saque,BR,CN,0
TX007200,CL3025,588.65,2025-05-07 07:03:19,web,boleto,BR,RU,0
TX007201,CL6727,92.1,2025-06-12 08:37:25,web,transferência,BR,NG,0
TX007202,CL2533,29.12,2025-05-14 05:35:24,web,boleto,BR,CN,0
TX007203,CL4337,146.13,2025-05-18 18:55:05,app,boleto,BR,US,0
TX007204,CL5654,23.89,2025-04-22 13:48:50,app,transferência,BR,BR,1
TX007205,CL3959,543.58,2025-06-09 10:37:59,app,saque,BR,RU,0
TX007206,CL3757,40.57,2025-06-02 23:56:23,web,boleto,BR,US,0
TX007207,CL9335,58.28,2025-05-16 03:58:52,web,PIX,BR,AR,0
TX007208,CL5469,104.39,2025-06-04 13:07:30,app,saque,US,US,0
TX007209,CL4479,96.63,2025-04-24 14:18:41,web,crédito,BR,BR,0
TX007210,CL1067,316.62,2025-04-27 11:00:23,presencial,transferência,BR,AR,0
TX007211,CL9618,121.88,2025-05-21 14:34:00,web,transferência,BR,CN,0
TX007212,CL3958,37.45,2025-05-30 23:04:52,app,saque,US,RU,0
TX007213,CL7822,62.18,2025-05-02 05:21:32,web,PIX,BR,AR,0
TX007214,CL2258,142.31,2025-06-01 05:41:36,app,PIX,BR,BR,0
TX007215,CL5033,31.91,2025-04-23 18:26:28,web,PIX,US,NG,0
TX007216,CL9161,189.17,2025-06-10 17:23:14,app,PIX,BR,AR,0
TX007217,CL2545,,2025-04-25 23:08:32,app,débito,BR,CN,0
TX007218,CL6384,250.84,2025-06-01 03:11:13,presencial,transferência,BR,AR,0
TX007219,CL1425,555.17,2025-05-19 19:30:19,web,boleto,BR,RU,0
TX007220,CL5657,486.66,2025-05-31 10:51:11,app,transferência,BR,US,0
TX007221,CL2998,,2025-06-06 03:41:33,app,transferência,NG,NG,0
TX007222,CL7458,56.13,2025-04-21 06:50:04,web,transferência,BR,BR,0
TX007223,CL7120,28.21,2025-06-14 10:40:12,presencial,PIX,US,NG,0
TX007224,CL2737,71.99,2025-05-10 13:54:53,web,PIX,BR,US,0
TX007225,CL6300,450.92,2025-04-22 22:48:00,presencial,débito,BR,NG,0
TX007226,CL3519,715.49,2025-04-23 02:44:23,app,saque,BR,US,0
TX007227,CL1473,392.26,2025-06-06 01:04:54,web,transferência,BR,RU,0
TX007228,CL2328,23.31,2025-05-06 23:24:06,web,crédito,BR,AR,0
TX007229,CL8540,589.11,2025-05-12 07:57:56,web,saque,NG,BR,0
TX007230,CL8861,110.11,2025-05-18 22:32:04,app,débito,BR,US,0
TX007231,CL8439,1.87,2025-04-25 21:47:03,web,PIX,BR,US,0
TX007232,CL5412,116.82,2025-06-13 07:56:06,web,transferência,CN,AR,0
TX007233,CL1095,9.43,2025-05-10 16:12:32,web,PIX,BR,US,0
TX007234,CL6397,157.0,2025-05-14 10:09:55,web,saque,BR,BR,0
TX007235,CL1718,82.67,2025-04-24 02:50:26,web,boleto,AR,CN,0
TX007236,CL8423,128.28,2025-05-04 15:16:16,web,PIX,BR,NG,0
TX007237,CL6323,,2025-05-27 06:55:37,,PIX,US,RU,0
TX007238,CL3118,406.21,2025-05-03 18:54:03,app,débito,BR,RU,0
TX007239,CL4463,216.88,2025-05-01 11:26:13,,boleto,BR,US,0
TX007240,CL1797,113.85,2025-06-10 05:16:33,presencial,saque,BR,NG,0
TX007241,CL5635,342.32,2025-05-08 22:50:59,app,crédito,BR,RU,0
TX007242,CL6294,472.01,2025-05-02 00:20:35,web,crédito,BR,NG,0
TX007243,CL1909,25.51,2025-05-22 17:12:55,app,crédito,BR,RU,0
TX007244,CL2158,151.83,2025-06-05 20:21:23,app,transferência,BR,CN,0
TX007245,CL9964,66.96,2025-06-06 09:33:56,web,crédito,CN,US,0
TX007246,CL7248,9.64,2025-06-14 17:11:26,web,transferência,BR,BR,0
TX007247,CL2516,220.85,2025-05-03 12:53:27,app,saque,NG,US,0
TX007248,CL7534,397.22,2025-05-27 06:43:11,web,saque,BR,NG,0
TX007249,CL5180,,2025-06-12 21:59:20,presencial,PIX,BR,AR,0
TX007250,CL3916,334.7,2025-04-21 00:27:42,presencial,crédito,BR,CN,0
TX007251,CL4933,384.0,2025-04-26 23:07:49,app,débito,RU,BR,0
TX007252,CL7535,491.47,2025-05-18 20:07:34,web,saque,BR,BR,0
TX007253,CL2461,61.65,2025-05-10 13:57:23,app,boleto,BR,NG,0
TX007254,CL1336,468.58,2025-04-23 07:00:23,app,boleto,BR,BR,0
TX007255,CL4411,77.33,2025-04-21 19:07:20,web,saque,BR,NG,0
TX007256,CL3669,160.74,2025-06-15 22:47:03,web,PIX,CN,BR,0
TX007257,CL7365,10.37,2025-05-02 13:27:17,app,boleto,BR,BR,0
TX007258,CL7592,8.97,2025-05-10 19:24:31,presencial,boleto,CN,RU,0
TX007259,CL5668,254.86,2025-05-25 08:24:54,presencial,PIX,BR,RU,0
TX007260,CL3525,117.57,2025-05-04 14:33:02,web,PIX,AR,NG,0
TX007261,CL2975,59.22,2025-04-29 06:47:32,web,PIX,BR,CN,0
TX007262,CL5891,42.25,2025-05-07 19:37:26,app,débito,BR,BR,0
TX007263,CL9042,221.7,2025-06-03 19:23:54,web,PIX,BR,US,0
TX007264,CL8083,0.08,2025-05-25 12:31:09,app,PIX,BR,AR,1
TX007265,CL6080,327.87,2025-05-05 22:41:53,presencial,PIX,BR,RU,0
TX007266,CL3151,16.51,2025-06-08 03:31:04,app,saque,BR,NG,0
TX007267,CL6882,,2025-06-09 19:40:05,app,crédito,BR,BR,0
TX007268,CL2574,97.63,2025-05-31 09:35:21,web,saque,BR,RU,0
TX007269,CL7020,132.66,2025-04-25 09:50:25,app,crédito,BR,CN,0
TX007270,CL9399,87.7,2025-05-21 21:56:31,app,débito,BR,RU,0
TX007271,CL4274,77.34,2025-06-16 13:41:59,app,débito,BR,US,0
TX007272,CL9021,664.38,2025-06-10 06:10:28,presencial,boleto,RU,NG,0
TX007273,CL8298,205.21,2025-06-04 13:05:47,web,saque,BR,US,0
TX007274,CL7358,4.74,2025-04-27 16:39:13,app,crédito,BR,RU,0
TX007275,CL8805,112.49,2025-06-07 17:04:09,app,débito,BR,AR,0
TX007276,CL5398,415.9,2025-04-24 16:15:44,app,débito,BR,CN,0
TX007277,CL7931,71.75,2025-05-21 11:34:56,web,saque,BR,NG,0
TX007278,CL2478,19.87,2025-06-15 13:44:50,web,boleto,BR,NG,0
TX007279,CL7922,284.08,2025-05-08 20:43:48,app,PIX,BR,BR,0
TX007280,CL7033,186.29,2025-05-30 23:06:39,app,transferência,BR,US,0
TX007281,CL4053,168.94,2025-06-02 09:01:47,app,boleto,US,NG,0
TX007282,CL8112,11.01,2025-05-02 06:45:10,app,transferência,BR,US,1
TX007283,CL7979,30.28,2025-06-16 07:20:35,app,boleto,NG,AR,0
TX007284,CL2522,194.86,2025-05-07 04:45:45,web,boleto,CN,BR,0
TX007285,CL1662,46.59,2025-05-30 22:51:04,app,PIX,BR,AR,0
TX007286,CL9410,140.26,2025-06-10 06:08:47,web,débito,BR,BR,0
TX007287,CL6599,157.44,2025-06-10 21:12:41,web,crédito,BR,BR,0
TX007288,CL8594,66.68,2025-06-08 00:19:43,app,boleto,BR,US,0
TX007289,CL4673,592.94,2025-06-10 05:25:35,web,PIX,BR,RU,0
TX007290,CL3540,369.62,2025-04-30 10:20:46,web,transferência,BR,BR,0
TX007291,CL9115,256.3,2025-05-24 13:02:54,app,saque,BR,AR,0
TX007292,CL9638,16.24,2025-05-24 06:28:59,presencial,saque,BR,RU,0
TX007293,CL9596,22.44,2025-05-03 03:26:49,app,débito,AR,AR,0
TX007294,CL2375,135.76,2025-05-25 20:47:28,presencial,saque,NG,RU,0
TX007295,CL5762,35.04,2025-05-05 09:20:52,web,boleto,BR,AR,0
TX007296,CL8671,,2025-04-24 08:53:14,web,transferência,BR,US,0
TX007297,CL8165,34.52,2025-05-08 00:36:54,presencial,boleto,BR,US,0
TX007298,CL2297,133.68,2025-04-26 15:55:33,presencial,saque,AR,CN,0
TX007299,CL8825,90.55,2025-04-25 12:25:39,web,crédito,NG,NG,0
TX007300,CL5921,203.99,2025-05-01 11:27:28,web,saque,BR,CN,0
TX007301,CL3434,27.63,2025-06-06 22:06:37,app,crédito,BR,CN,0
TX007302,CL3093,112.53,2025-06-02 05:49:44,web,saque,BR,BR,0
TX007303,CL5921,64.24,2025-05-07 03:09:37,app,débito,BR,BR,0
TX007304,CL5073,437.41,2025-06-10 14:34:07,app,transferência,BR,CN,0
TX007305,CL9570,8.29,2025-05-12 09:49:49,presencial,crédito,BR,NG,0
TX007306,CL8007,490.05,2025-05-07 00:15:23,app,PIX,NG,CN,0
TX007307,CL5841,357.95,2025-05-18 00:14:03,app,débito,BR,US,0
TX007308,CL1781,70.64,2025-05-23 09:15:54,web,boleto,BR,AR,0
TX007309,CL2253,311.46,2025-05-19 05:56:57,app,saque,BR,CN,0
TX007310,CL1738,6.34,2025-04-29 05:54:30,app,transferência,BR,BR,0
TX007311,CL9411,681.44,2025-05-17 21:12:35,web,transferência,BR,NG,0
TX007312,CL2763,149.56,2025-05-29 11:15:09,web,saque,CN,BR,0
TX007313,CL9366,72.27,2025-05-18 03:40:20,web,PIX,BR,US,0
TX007314,CL7961,90.07,2025-05-29 14:38:32,web,crédito,BR,RU,0
TX007315,CL7766,13.74,2025-04-22 22:02:26,web,saque,BR,BR,0
TX007316,CL2548,908.43,2025-05-10 08:27:51,web,transferência,BR,RU,0
TX007317,CL8612,8.02,2025-04-30 06:05:37,app,PIX,BR,BR,0
TX007318,CL5151,212.79,2025-05-31 21:09:25,web,PIX,BR,NG,0
TX007319,CL6823,116.94,2025-04-27 17:55:15,presencial,boleto,BR,RU,0
TX007320,CL5175,594.86,2025-06-05 01:10:33,app,PIX,BR,NG,0
TX007321,CL2339,56.47,2025-04-27 16:39:52,app,débito,BR,BR,0
TX007322,CL9248,151.89,2025-05-05 10:24:17,app,transferência,US,BR,0
TX007323,CL1266,131.69,2025-05-18 06:37:32,web,débito,BR,CN,0
TX007324,CL2866,242.71,2025-06-06 02:10:26,app,PIX,US,US,0
TX007325,CL8583,14.09,2025-06-11 12:14:01,web,PIX,US,RU,0
TX007326,CL3941,43.08,2025-05-23 23:19:27,presencial,débito,BR,CN,0
TX007327,CL3985,48.3,2025-04-30 21:52:08,web,boleto,BR,NG,0
TX007328,CL7438,268.0,2025-06-12 08:13:01,app,PIX,BR,CN,0
TX007329,CL1741,41.93,2025-05-16 19:22:41,web,débito,BR,CN,0
TX007330,CL2364,170.42,2025-06-08 22:52:02,app,débito,BR,RU,0
TX007331,CL7819,48.48,2025-05-10 04:47:08,web,transferência,CN,BR,0
TX007332,CL5876,395.56,2025-06-03 22:03:55,web,boleto,BR,BR,0
TX007333,CL6143,570.1,2025-06-04 19:37:52,app,crédito,US,RU,0
TX007334,CL8454,146.17,2025-05-10 16:25:45,presencial,débito,BR,US,0
TX007335,CL8371,86.87,2025-04-26 03:30:41,app,transferência,AR,AR,0
TX007336,CL5342,53.33,2025-04-20 18:12:59,presencial,crédito,US,AR,0
TX007337,CL6592,10.21,2025-04-26 01:34:42,app,transferência,AR,RU,0
TX007338,CL4066,62.53,2025-05-15 14:45:05,app,transferência,BR,RU,0
TX007339,CL4458,212.4,2025-05-24 11:32:46,app,saque,US,CN,0
TX007340,CL4032,152.55,2025-05-04 12:51:29,app,boleto,BR,US,0
TX007341,CL2281,576.63,2025-04-20 13:46:43,web,PIX,BR,US,0
TX007342,CL5248,100.93,2025-05-05 04:22:45,web,boleto,BR,NG,0
TX007343,CL2742,236.74,2025-06-07 15:59:34,web,crédito,BR,BR,0
TX007344,CL8107,134.4,2025-06-02 15:09:48,app,saque,BR,RU,0
TX007345,CL9755,143.72,2025-04-28 02:39:30,app,boleto,BR,RU,0
TX007346,CL1293,62.33,2025-05-24 20:26:14,web,PIX,AR,RU,0
TX007347,CL1095,121.38,2025-06-10 17:29:10,app,boleto,BR,RU,0
TX007348,CL7470,127.27,2025-05-26 10:21:46,web,boleto,AR,NG,0
TX007349,CL2911,245.27,2025-05-15 12:35:47,web,boleto,BR,AR,0
TX007350,CL1217,564.83,2025-04-30 04:18:56,app,débito,BR,US,0
TX007351,CL3813,79.89,2025-05-04 12:55:02,web,débito,BR,AR,0
TX007352,CL8817,8.62,2025-06-08 15:01:05,web,boleto,BR,BR,0
TX007353,CL8539,137.15,2025-04-22 18:20:03,web,PIX,BR,BR,0
TX007354,CL7637,157.25,2025-05-17 06:31:45,app,PIX,BR,RU,0
TX007355,CL8974,36.89,2025-04-23 09:09:49,app,PIX,BR,BR,0
TX007356,CL5961,285.81,2025-06-05 04:38:31,app,PIX,BR,AR,0
TX007357,CL6910,839.0,2025-05-26 22:53:10,app,saque,BR,US,0
TX007358,CL7471,582.92,2025-04-22 16:24:28,app,saque,BR,NG,0
TX007359,CL5958,43.91,2025-06-11 13:39:47,presencial,transferência,BR,US,0
TX007360,CL2435,416.47,2025-05-09 10:10:49,web,boleto,BR,US,0
TX007361,CL3049,243.81,2025-05-22 10:37:12,web,boleto,US,CN,0
TX007362,CL3213,120.97,2025-05-26 12:46:15,app,transferência,BR,US,0
TX007363,CL1227,,2025-06-15 04:47:52,presencial,PIX,NG,NG,0
TX007364,CL4126,378.89,2025-04-30 23:49:44,app,crédito,CN,CN,0
TX007365,CL2833,130.84,2025-04-29 02:55:38,web,crédito,BR,US,0
TX007366,CL1260,93.43,2025-05-14 10:56:47,presencial,transferência,BR,CN,0
TX007367,CL4083,135.95,2025-06-05 20:47:17,web,crédito,BR,US,0
TX007368,CL1439,173.09,2025-04-18 18:16:49,presencial,débito,BR,BR,0
TX007369,CL4428,41.92,2025-04-24 15:36:40,,boleto,BR,BR,0
TX007370,CL8882,462.34,2025-05-08 01:46:37,app,crédito,CN,US,0
TX007371,CL3378,224.29,2025-06-06 11:39:32,app,saque,BR,CN,0
TX007372,CL4961,200.63,2025-05-01 11:05:09,app,saque,RU,NG,0
TX007373,CL8139,20.96,2025-05-03 07:15:20,app,débito,AR,BR,0
TX007374,CL9824,185.36,2025-05-25 11:20:57,web,boleto,NG,CN,0
TX007375,CL4127,25.79,2025-06-10 22:23:22,app,débito,BR,NG,0
TX007376,CL2410,16.39,2025-04-27 23:19:13,presencial,boleto,BR,CN,0
TX007377,CL5930,149.86,2025-05-12 04:48:38,app,boleto,BR,US,0
TX007378,CL8592,103.1,2025-04-19 02:15:52,app,crédito,BR,BR,0
TX007379,CL3427,177.74,2025-05-06 11:27:24,presencial,saque,BR,BR,1
TX007380,CL8765,18.69,2025-06-07 03:04:48,app,transferência,BR,BR,0
TX007381,CL7912,112.77,2025-06-04 02:41:42,web,crédito,BR,US,0
TX007382,CL1357,38.42,2025-05-12 05:51:46,web,PIX,BR,NG,0
TX007383,CL2908,870.11,2025-06-15 06:04:44,app,débito,BR,NG,0
TX007384,CL3721,164.72,2025-04-28 11:37:41,web,PIX,CN,RU,0
TX007385,CL3497,232.59,2025-04-23 17:02:41,app,boleto,BR,RU,0
TX007386,CL8295,78.73,2025-05-17 05:49:11,web,crédito,BR,BR,0
TX007387,CL8947,19.91,2025-04-26 21:49:10,web,PIX,BR,RU,0
TX007388,CL8724,744.87,2025-06-10 08:42:39,app,PIX,BR,NG,0
TX007389,CL1321,67.45,2025-04-30 20:13:30,web,saque,NG,RU,0
TX007390,CL8364,110.26,2025-06-07 07:41:12,app,PIX,BR,RU,0
TX007391,CL4975,209.89,2025-05-02 21:24:10,web,saque,BR,BR,0
TX007392,CL4298,5.0,2025-04-25 22:55:49,presencial,saque,BR,NG,0
TX007393,CL5830,332.42,2025-06-10 03:28:38,presencial,boleto,CN,BR,0
TX007394,CL7418,153.82,2025-04-26 02:04:41,web,saque,BR,NG,0
TX007395,CL1834,65.21,2025-06-09 14:56:35,app,boleto,BR,CN,0
TX007396,CL6469,12.72,2025-06-04 03:50:06,presencial,saque,BR,BR,0
TX007397,CL1129,35.47,2025-04-22 05:29:09,app,saque,BR,RU,0
TX007398,CL2682,450.82,2025-05-26 06:21:08,web,boleto,BR,RU,0
TX007399,CL8074,231.69,2025-05-21 07:48:45,app,PIX,NG,BR,0
TX007400,CL7810,57.51,2025-04-23 19:19:13,presencial,débito,BR,RU,0
TX007401,CL9121,13.57,2025-06-02 04:11:50,web,crédito,BR,AR,0
TX007402,CL5764,234.63,2025-05-20 12:35:49,web,crédito,AR,BR,0
TX007403,CL1606,169.92,2025-05-12 01:50:37,app,boleto,BR,NG,0
TX007404,CL8987,103.68,2025-05-21 18:50:26,web,PIX,BR,CN,0
TX007405,CL7548,90.39,2025-05-20 10:44:12,web,débito,BR,CN,0
TX007406,CL8964,48.88,2025-05-07 01:58:55,web,transferência,BR,NG,0
TX007407,CL9410,221.5,2025-04-30 05:48:11,app,boleto,BR,US,0
TX007408,CL8993,705.82,2025-05-02 07:27:10,app,transferência,BR,RU,0
TX007409,CL4799,38.65,2025-05-05 14:14:16,app,crédito,BR,BR,0
TX007410,CL1994,181.82,2025-04-28 13:31:26,app,crédito,BR,CN,0
TX007411,CL9655,110.39,2025-05-10 13:55:11,app,débito,RU,NG,0
TX007412,CL1311,118.37,2025-05-14 06:47:12,app,débito,BR,CN,0
TX007413,CL7914,58.65,2025-06-13 08:30:38,app,transferência,AR,CN,0
TX007414,CL6174,348.75,2025-06-14 19:45:59,app,crédito,BR,NG,0
TX007415,CL2040,132.82,2025-04-29 23:57:48,app,débito,CN,AR,0
TX007416,CL5388,,2025-06-01 14:05:14,presencial,débito,BR,CN,0
TX007417,CL7834,,2025-05-02 15:29:05,web,crédito,US,CN,0
TX007418,CL8755,40.13,2025-04-23 22:05:17,app,crédito,BR,US,0
TX007419,CL2915,17.97,2025-06-08 17:59:30,web,PIX,BR,AR,0
TX007420,CL9106,250.44,2025-05-04 16:46:44,web,saque,BR,US,0
TX007421,CL6681,43.69,2025-05-25 05:09:05,presencial,débito,BR,NG,0
TX007422,CL8345,234.29,2025-05-06 09:31:19,app,transferência,US,RU,1
TX007423,CL8147,98.98,2025-06-04 16:39:57,app,boleto,BR,BR,0
TX007424,CL1340,107.49,2025-05-20 04:37:51,presencial,boleto,CN,NG,0
TX007425,CL3643,126.67,2025-04-19 16:13:29,app,crédito,CN,AR,0
TX007426,CL5718,4584.0,2025-05-20 07:05:33,app,saque,BR,RU,0
TX007427,CL4149,21.21,2025-06-05 05:09:03,app,transferência,BR,NG,0
TX007428,CL8688,74.11,2025-05-22 12:54:09,app,PIX,US,AR,0
TX007429,CL6633,217.97,2025-05-20 17:19:46,presencial,débito,BR,RU,0
TX007430,CL8178,219.19,2025-04-21 21:56:25,app,PIX,US,US,0
TX007431,CL4802,67.44,2025-06-07 17:50:30,presencial,transferência,US,CN,0
TX007432,CL9317,123.28,2025-05-19 23:26:10,presencial,PIX,BR,NG,0
TX007433,CL4599,43.0,2025-06-10 10:39:49,web,crédito,BR,NG,0
TX007434,CL6556,47.24,2025-05-24 11:01:28,app,boleto,BR,RU,0
TX007435,CL8675,4.66,2025-05-08 21:57:20,app,crédito,NG,CN,0
TX007436,CL3148,454.11,2025-05-10 17:20:59,app,débito,BR,NG,0
TX007437,CL5806,47.32,2025-06-03 06:58:46,app,crédito,BR,NG,0
TX007438,CL7395,51.63,2025-06-14 11:46:53,web,transferência,AR,RU,0
TX007439,CL7829,65.59,2025-05-26 09:01:43,app,transferência,BR,BR,0
TX007440,CL6902,27.26,2025-05-22 22:09:22,presencial,débito,BR,RU,0
TX007441,CL8738,203.92,2025-05-30 03:49:07,web,débito,BR,RU,0
TX007442,CL3654,15.62,2025-05-06 05:41:30,web,boleto,BR,RU,0
TX007443,CL4394,28.82,2025-05-30 19:16:33,presencial,PIX,BR,BR,1
TX007444,CL5627,206.99,2025-04-25 06:24:51,app,boleto,BR,CN,0
TX007445,CL2412,83.0,2025-05-27 07:19:02,app,crédito,RU,US,0
TX007446,CL8911,246.16,2025-05-21 16:35:34,app,PIX,BR,NG,0
TX007447,CL3115,163.03,2025-05-01 11:34:11,app,débito,BR,RU,0
TX007448,CL3839,2957.5,2025-05-13 04:31:48,web,transferência,BR,NG,0
TX007449,CL4268,210.44,2025-05-17 10:35:32,app,crédito,BR,US,0
TX007450,CL3561,24.72,2025-05-03 21:52:06,app,boleto,BR,NG,0
TX007451,CL9063,153.75,2025-04-30 17:59:30,presencial,saque,BR,US,0
TX007452,CL2653,114.95,2025-06-15 16:59:07,app,saque,NG,CN,0
TX007453,CL7815,62.36,2025-05-14 18:19:34,web,débito,BR,CN,0
TX007454,CL9089,185.27,2025-05-16 11:55:17,app,PIX,BR,US,0
TX007455,CL5975,410.11,2025-06-13 13:20:10,app,saque,BR,US,0
TX007456,CL4845,1363.35,2025-06-02 05:25:15,web,PIX,BR,AR,0
TX007457,CL4431,187.18,2025-06-02 04:02:29,presencial,transferência,BR,BR,0
TX007458,CL1770,103.74,2025-06-13 06:55:46,app,débito,BR,BR,0
TX007459,CL1297,51.03,2025-05-26 10:22:33,app,débito,BR,RU,0
TX007460,CL6878,59.44,2025-05-29 17:19:58,app,crédito,BR,NG,0
TX007461,CL5273,130.58,2025-06-03 20:13:36,app,crédito,BR,NG,0
TX007462,CL6849,91.54,2025-05-10 07:29:37,app,PIX,BR,US,0
TX007463,CL3598,490.25,2025-05-21 22:56:20,web,saque,BR,RU,0
TX007464,CL3862,91.87,2025-05-04 18:33:34,app,saque,BR,US,0
TX007465,CL9248,93.5,2025-04-24 04:16:25,app,boleto,CN,BR,0
TX007466,CL1523,96.75,2025-05-17 11:54:33,web,PIX,US,RU,0
TX007467,CL2043,362.34,2025-05-10 02:25:21,app,saque,NG,RU,0
TX007468,CL6533,210.42,2025-05-04 19:15:49,app,crédito,BR,NG,0
TX007469,CL8055,190.47,2025-05-23 04:38:29,presencial,crédito,BR,BR,0
TX007470,CL2867,81.34,2025-04-26 20:38:56,app,crédito,BR,CN,0
TX007471,CL4714,340.64,2025-04-30 20:15:02,web,PIX,US,BR,0
TX007472,CL2977,7.82,2025-05-22 14:20:54,app,débito,BR,BR,0
TX007473,CL4671,409.27,2025-05-05 18:55:09,app,boleto,BR,US,0
TX007474,CL8968,143.8,2025-04-20 18:19:21,app,boleto,BR,NG,0
TX007475,CL5224,101.58,2025-05-13 11:45:59,app,crédito,BR,CN,0
TX007476,CL6575,137.5,2025-06-13 06:32:05,app,transferência,BR,BR,0
TX007477,CL6820,220.17,2025-05-15 17:15:29,app,PIX,BR,BR,0
TX007478,CL1764,2.57,2025-04-27 02:59:48,presencial,saque,BR,US,0
TX007479,CL5382,410.45,2025-05-24 16:59:15,web,saque,CN,RU,0
TX007480,CL3476,118.39,2025-06-05 19:50:18,app,débito,AR,AR,0
TX007481,CL9444,84.0,2025-04-22 20:37:49,web,crédito,BR,NG,0
TX007482,CL2706,1488.0,2025-05-08 14:33:29,presencial,transferência,BR,NG,0
TX007483,CL1826,115.77,2025-06-14 00:13:54,web,crédito,BR,NG,0
TX007484,CL8173,137.16,2025-05-20 10:08:08,app,transferência,BR,BR,0
TX007485,CL8489,103.38,2025-06-14 04:39:42,presencial,boleto,BR,BR,0
TX007486,CL2817,227.05,2025-05-23 17:29:20,app,transferência,BR,BR,0
TX007487,CL2734,109.25,2025-06-02 17:27:23,app,boleto,BR,RU,0
TX007488,CL2669,650.99,2025-06-13 17:15:20,web,boleto,BR,AR,0
TX007489,CL1687,182.9,2025-04-22 17:37:15,presencial,PIX,BR,BR,0
TX007490,CL9311,329.51,2025-05-16 14:40:45,presencial,transferência,BR,NG,0
TX007491,CL2727,23.16,2025-04-25 16:58:57,presencial,débito,BR,RU,0
TX007492,CL3736,101.26,2025-05-14 05:53:17,app,débito,BR,NG,0
TX007493,CL2934,82.15,2025-06-11 13:35:12,presencial,transferência,BR,US,0
TX007494,CL4365,168.55,2025-06-13 11:38:50,app,PIX,BR,AR,0
TX007495,CL6925,394.82,2025-05-14 12:08:15,app,débito,BR,CN,0
TX007496,CL3572,16.32,2025-05-29 11:58:15,web,crédito,BR,BR,0
TX007497,CL5786,15.07,2025-06-14 22:17:54,app,débito,BR,CN,0
TX007498,CL8233,379.85,2025-06-05 03:41:27,web,PIX,BR,BR,0
TX007499,CL9288,47.87,2025-05-01 18:47:16,app,boleto,BR,AR,0
TX007500,CL9165,220.98,2025-06-06 12:37:11,presencial,boleto,BR,AR,0
TX007501,CL2626,156.56,2025-06-12 05:32:21,app,boleto,BR,NG,0
TX007502,CL3527,,2025-06-15 04:49:28,app,PIX,BR,AR,0
TX007503,CL6959,26.73,2025-06-05 14:16:43,presencial,boleto,BR,RU,0
TX007504,CL6482,27.8,2025-06-04 09:40:14,app,boleto,CN,RU,0
TX007505,CL3257,162.76,2025-05-13 05:08:07,web,PIX,BR,CN,0
TX007506,CL3014,585.16,2025-05-02 12:12:49,web,crédito,RU,CN,0
TX007507,CL4307,5361.5,2025-06-11 05:39:39,web,débito,BR,AR,0
TX007508,CL8194,79.18,2025-05-17 19:56:32,web,PIX,BR,CN,0
TX007509,CL7811,186.63,2025-05-23 10:38:44,app,PIX,BR,RU,0
TX007510,CL1107,-533.14,2025-05-01 21:56:18,presencial,transferência,AR,BR,0
TX007511,CL5019,362.71,2025-04-18 17:40:00,app,boleto,BR,US,0
TX007512,CL8760,1080.01,2025-05-03 21:51:29,app,saque,BR,RU,0
TX007513,CL6592,4.57,2025-05-22 03:24:19,app,crédito,BR,NG,0
TX007514,CL5698,23.95,2025-04-25 22:15:02,web,saque,CN,US,0
TX007515,CL9274,,2025-05-26 04:32:38,web,transferência,BR,CN,0
TX007516,CL3805,343.6,2025-06-13 01:57:45,presencial,crédito,CN,NG,0
TX007517,CL2396,67.16,2025-05-04 01:59:43,web,boleto,BR,US,0
TX007518,CL5358,54.68,2025-05-13 09:16:57,web,saque,BR,US,0
TX007519,CL7101,309.27,2025-05-08 00:16:26,presencial,boleto,BR,CN,0
TX007520,CL7799,11.61,2025-06-06 23:05:05,app,boleto,BR,NG,0
